time,X,Y,Z,x,y,z,w,Vx,Vy,Vz,Wx,Wy,Wz,fx,fy,fz,tx,ty,tz
2024-01-09 16:20:05.997170,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.720737675973858,3.7347653215968664,-4.63574999588286,-0.5641601422190418,-1.640993386458432,-1.8484159150100858
2024-01-09 16:20:06.009210,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.720737675973858,3.7347653215968664,-4.63574999588286,-0.5641601422190418,-1.640993386458432,-1.8484159150100858
2024-01-09 16:20:06.021423,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.70873027418077,3.7074704057696217,-4.613419901119988,-0.5696458272024635,-1.6404668556773045,-1.8418822873260736
2024-01-09 16:20:06.033508,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.70873027418077,3.7074704057696217,-4.613419901119988,-0.5696458272024635,-1.6404668556773045,-1.8418822873260736
2024-01-09 16:20:06.045442,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.70873027418077,3.7074704057696217,-4.613419901119988,-0.5696458272024635,-1.6404668556773045,-1.8418822873260736
2024-01-09 16:20:06.057449,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.70873027418077,3.7074704057696217,-4.613419901119988,-0.5696458272024635,-1.6404668556773045,-1.8418822873260736
2024-01-09 16:20:06.069488,0.8096636585443606,-0.177686015337877,0.38327253623051094,0.9490118026733398,0.00594851569258771,0.31511799726549555,0.006466123487339363,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,11.70873027418077,3.7074704057696217,-4.613419901119988,-0.5696458272024635,-1.6404668556773045,-1.8418822873260736
2024-01-09 16:20:06.081771,0.8097463411962798,-0.17774900923686868,0.3835825979289932,0.9489026069641113,0.005921715564850017,0.3154432029260776,0.0066601334130611724,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,10.155894366735048,3.1447629922872467,-5.336006999588697,-0.8040161333266045,-1.3221290833580046,-1.6691503932645753
2024-01-09 16:20:06.094104,0.8097875904935102,-0.17778466110164015,0.3839276692384352,0.9488067626953125,0.005904220497354135,0.31572937076515245,0.006770028644060508,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,10.155894366735048,3.1447629922872467,-5.336006999588697,-0.8040161333266045,-1.3221290833580046,-1.6691503932645753
2024-01-09 16:20:06.106371,0.8097875904935102,-0.17778466110164015,0.3839276692384352,0.9488067626953125,0.005904220497354135,0.31572937076515245,0.006770028644060508,-3.010815734275755e-05,8.941623070321248e-06,-1.3926260713580346e-05,-4.1521288461249446e-05,1.3105574674387913e-05,0.0001945875913356198,9.077167039940278,2.9631722533827975,-4.124587881059516,-0.7260891590054163,-1.1328631960147812,-1.54628525686264
2024-01-09 16:20:06.119013,0.8098060174712488,-0.17780794403613734,0.38431691569514664,0.9487149119377136,0.00589654071758847,0.3160035608722682,0.006854612030604552,0.0009698409336090844,-0.0012254176051151283,0.020486655616392433,-0.008087527425363243,-0.030495242220015956,-0.003325632040379578,9.741880373212227,2.9714731533380134,-4.066920749432371,-0.6900723284826916,-1.284517963100504,-1.6204124961988573
2024-01-09 16:20:06.131583,0.8097919278135565,-0.17780401556702546,0.3845909823335018,0.9486666321754456,0.005905607121154648,0.31614795454535555,0.006869900207336471,0.0009698409336090844,-0.0012254176051151283,0.020486655616392433,-0.008087527425363243,-0.030495242220015956,-0.003325632040379578,9.741880373212227,2.9714731533380134,-4.066920749432371,-0.6900723284826916,-1.284517963100504,-1.6204124961988573
