timestamp,X,Y,Z,A,B,C,Fx,Fy,Fz,Tx,Ty,Tz,Vx,Vy,Vz,Wx,Wy,Wz,Kx,Ky,Kz,Rot_Kx,Rot_Ky,Rot_Kz,Cx,Cy,Cz,Rot_Cx,Rot_Cy,Rot_Cz
1677963753123.0,0.639416122405736,-0.06336240641630093,0.4652129656569793,1.58119322639034,0.6243544122945051,-3.1256414274036293,0.31864167496730067,2.1331900856805266,-24.78026135952164,0.9435157397982257,1.1980840058966635,-0.15874738258414584,-0.0038612118424417286,-0.008540113313319261,-0.0028910789426299663,-0.017723817373162042,0.011588435027158811,-0.006723903235625167,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753143.0,0.6394540895255982,-0.06323569106020718,0.465214186116468,1.5811411614212014,0.624452316444021,-3.1252268750158105,0.3120782468613416,2.3517805127026676,-24.602692800317666,0.9691367146318248,1.1747565358814511,-0.16255605628519315,-0.0038612118424417286,-0.008540113313319261,-0.0028910789426299663,-0.017723817373162042,0.011588435027158811,-0.006723903235625167,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753164.0,0.6395133583993144,-0.06306080059733703,0.4652314964992491,1.5810067004146653,0.6246058161732893,-3.1246956867570934,0.17211638614569585,2.71755586055307,-24.27642992698386,0.9996384575049012,1.1314954823738492,-0.176300919817764,0.0027226208906033222,0.00836085952654264,0.0007909275208101373,0.020465872167990704,-0.007092909475911116,0.005890292692573158,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753184.0,0.6395667408649949,-0.06290542705603175,0.46524363020039256,1.5808527816631868,0.6247331226458979,-3.124249097345052,-0.30211659131605745,2.9988947580900955,-23.918305939454683,0.9828763279268603,1.0988304731161778,-0.19851294229463387,0.0027226208906033222,0.00836085952654264,0.0007909275208101373,0.020465872167990704,-0.007092909475911116,0.005890292692573158,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753203.0,0.6396218953788356,-0.06283630280093863,0.4652633103413742,1.5808236345145037,0.6248923428708673,-3.124086865681714,-0.5063935808879967,3.007106463249188,-23.862640813587614,0.9623924708303582,1.104733097178976,-0.20412459564463706,0.0027226208906033222,0.00836085952654264,0.0007909275208101373,0.020465872167990704,-0.007092909475911116,0.005890292692573158,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753260.0,0.6398823733557168,-0.06289687195855936,0.46543578320657536,1.581283935472257,0.6258711168022786,-3.1246080551695052,-0.8484800577014875,2.833750296444779,-23.9858579566205,0.8980997631417429,1.15830253638758,-0.2027041162774863,0.0027226208906033222,0.00836085952654264,0.0007909275208101373,0.020465872167990704,-0.007092909475911116,0.005890292692573158,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753280.0,0.6399487761266732,-0.06291180051768648,0.4655397224570228,1.581305298916324,0.6261361275281763,-3.124701045304736,-1.2291453927044373,2.1962398179167275,-24.53692362139939,0.8041054609351705,1.2842703880336708,-0.17765639998393773,0.0027226208906033222,0.00836085952654264,0.0007909275208101373,0.020465872167990704,-0.007092909475911116,0.005890292692573158,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753300.0,0.6399975784510755,-0.06297450198973727,0.4656311841148051,1.5813817782217736,0.6263521290200673,-3.1249286070086897,-1.2722215082993804,2.0019414675171525,-24.754028859236055,0.7886817097443838,1.325605507839974,-0.16428581264733316,0.0022174030403165905,-0.003498099099681917,0.004484779754807888,-0.009443365198685438,-0.01013774247452715,-0.00382892759079589,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753319.0,0.6400079243288795,-0.06307110839489445,0.465692901610003,1.5815350366729355,0.6264546880923207,-3.125155160568971,-1.2207915186381535,1.6633027536144294,-25.19153566121746,0.7772424421882487,1.397296371362673,-0.13651445730384382,0.0022174030403165905,-0.003498099099681917,0.004484779754807888,-0.009443365198685438,-0.01013774247452715,-0.00382892759079589,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753340.0,0.6399601164125194,-0.06322109607400261,0.4656720150673307,1.5817468363376488,0.6263448780261323,-3.1255103527723733,-0.9238255642709232,1.3403089239585693,-25.57341451273671,0.7883048150930647,1.4707573212939131,-0.09841059170578229,0.0022174030403165905,-0.003498099099681917,0.004484779754807888,-0.009443365198685438,-0.01013774247452715,-0.00382892759079589,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753360.0,0.6398287735292355,-0.06340140184667695,0.4655514176762883,1.5818613387549796,0.6258946775184286,-3.125988450856869,-0.7664851055726627,1.291228437591956,-25.63908405330154,0.7973131806174137,1.4848411163270394,-0.09011916707610343,0.0022174030403165905,-0.003498099099681917,0.004484779754807888,-0.009443365198685438,-0.01013774247452715,-0.00382892759079589,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753419.0,0.6394445411573098,-0.06345514828620376,0.4652265373870659,1.5816238425756604,0.6245312236292047,-3.1257882974261,-0.37531836528286305,1.5896913831958885,-25.571588791332392,0.855999256863114,1.4671867982447309,-0.07757972055546543,0.0022174030403165905,-0.003498099099681917,0.004484779754807888,-0.009443365198685438,-0.01013774247452715,-0.00382892759079589,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753439.0,0.6394269960010077,-0.0633955618394335,0.4651789651807811,1.5815625241521047,0.6244534576090963,-3.1256116524712008,-0.05998824983018323,2.1006273808383495,-25.270330561075447,0.94556502284982,1.3795300808165067,-0.07880495980438232,-0.0005938219609801558,0.00323418001641977,-0.0022445080217908244,0.006035311998850552,0.003211577254804787,0.0033794536762456915,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753459.0,0.6394516371754912,-0.0632567960347171,0.4651702642200461,1.5813681963586506,0.6245013303254034,-3.1252388143950136,0.05887428252693966,2.540030917207262,-24.878314599743494,1.0062182846474568,1.2928238258470452,-0.09084021817351619,-0.0005938219609801558,0.00323418001641977,-0.0022445080217908244,0.006035311998850552,0.003211577254804787,0.0033794536762456915,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753479.0,0.6395102424228608,-0.0630597856506022,0.46519432957410617,1.5810921964475488,0.6246558997269136,-3.1247048570790836,-0.018209936575766805,2.853184146545718,-24.48299749645664,1.0335920785467292,1.2136185337759056,-0.11418843498940437,-0.0005938219609801558,0.00323418001641977,-0.0022445080217908244,0.006035311998850552,0.003211577254804787,0.0033794536762456915,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753498.0,0.6395661385746179,-0.06288707561241005,0.4652285204394096,1.5808337663650214,0.6248306317483743,-3.124235679558036,-0.24819979986661797,3.055530139451034,-24.1571328539928,1.0354727037769265,1.147031922778619,-0.13764192825927246,-0.0005938219609801558,0.00323418001641977,-0.0022445080217908244,0.006035311998850552,0.003211577254804787,0.0033794536762456915,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753551.0,0.6397934385896389,-0.06289045683037997,0.465326463995562,1.5812338289892054,0.6256484147279888,-3.124526879741133,-0.8153732123980071,2.857022811405696,-24.148126147885527,0.9613353392889403,1.1716505384918552,-0.147571000033249,-0.0005938219609801558,0.00323418001641977,-0.0022445080217908244,0.006035311998850552,0.003211577254804787,0.0033794536762456915,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753572.0,0.6398778190358383,-0.06291355197062995,0.4653952394961082,1.5813999889508263,0.6259577811558374,-3.1246943871732027,-1.0001930802805803,2.663510379398877,-24.23684252618458,0.9175937311810518,1.2056067238816395,-0.14787832438622545,0.003792262439130296,-0.0005094222611626483,0.0035734786994603943,-0.002102268703564803,-0.01387075447078722,-0.0050665228415013,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753629.0,0.6399976515593356,-0.06304065201483655,0.4656565276371111,1.5815367331322348,0.6265058334252038,-3.125112310779833,-1.1951890834095937,2.1943953189004075,-24.58334318842669,0.8452547245950178,1.2844645182533467,-0.14204253714140647,0.003792262439130296,-0.0005094222611626483,0.0035734786994603943,-0.002102268703564803,-0.01387075447078722,-0.0050665228415013,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753650.0,0.6399779947717084,-0.06317992545714429,0.4656808058598418,1.5817582461353634,0.6265098166621352,-3.12542712766041,-1.0397666073380072,1.7012982833239263,-25.19343027055411,0.8096633491875265,1.4001271900670695,-0.10766331542105119,0.003792262439130296,-0.0005094222611626483,0.0035734786994603943,-0.002102268703564803,-0.01387075447078722,-0.0050665228415013,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753670.0,0.6398830524242409,-0.06335691602893524,0.46559839069578196,1.5819434409272297,0.6262097327438223,-3.125881469134263,-0.9205930659469839,1.5989602604272628,-25.341488624505025,0.80988914193062,1.4330019276974966,-0.09560450350991405,0.003792262439130296,-0.0005094222611626483,0.0035734786994603943,-0.002102268703564803,-0.01387075447078722,-0.0050665228415013,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753689.0,0.63972064725212,-0.06350186630892404,0.4654384448558904,1.581962143471892,0.625626701453835,-3.1262676324023357,-0.5716794152571028,1.5901860111376944,-25.4251248726122,0.8336672681888059,1.4502269120788651,-0.08562954912842088,0.003792262439130296,-0.0005094222611626483,0.0035734786994603943,-0.002102268703564803,-0.01387075447078722,-0.0050665228415013,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753709.0,0.639521516729618,-0.06351040780699262,0.465298946236665,1.581736796262124,0.6249072473211594,-3.126092895270544,-0.16772025143641742,1.8246260345170378,-25.419859709584347,0.8937290690550865,1.4353579637014722,-0.0767163936085777,-0.009662525044511677,0.0012582309513161942,-0.006433775640996512,0.007934460375669236,0.03480187542335524,0.010532849722877338,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753728.0,0.6394361685878145,-0.06346357639496242,0.46522658860260896,1.5816409427341673,0.62459988872738,-3.1258223281838347,0.1663179880337038,2.285679141639142,-25.20422977144581,0.9783750249158155,1.3739154669476272,-0.07194948551638965,-0.009662525044511677,0.0012582309513161942,-0.006433775640996512,0.007934460375669236,0.03480187542335524,0.010532849722877338,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753786.0,0.6394781626850495,-0.06314148893865151,0.46517014938286694,1.5812267682692678,0.6246403138062409,-3.1249536712356805,0.1620975666527027,2.836211969527078,-24.619586227706268,1.0453275761031324,1.245525877953246,-0.09714646660593665,-0.009662525044511677,0.0012582309513161942,-0.006433775640996512,0.007934460375669236,0.03480187542335524,0.010532849722877338,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753805.0,0.6395444329626252,-0.06293746757895531,0.46520400550066837,1.5809413904521472,0.6248227933094634,-3.1244051522750347,0.04884359392779756,2.9393999534711055,-24.448757153530046,1.0473849730660978,1.2095624939869984,-0.10928897930639736,-0.009662525044511677,0.0012582309513161942,-0.006433775640996512,0.007934460375669236,0.03480187542335524,0.010532849722877338,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753825.0,0.6395956433607475,-0.06280958863241616,0.4652369206760285,1.5807850032254143,0.6249807728877061,-3.124040548196141,-0.2462664118102195,3.0448323232213643,-24.218121577339893,1.036478895764464,1.15924829088828,-0.12766171860648437,-0.009662525044511677,0.0012582309513161942,-0.006433775640996512,0.007934460375669236,0.03480187542335524,0.010532849722877338,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753845.0,0.6396644914075323,-0.0628028238684349,0.4652657535282895,1.5809005116868295,0.6252279221467738,-3.124085529598651,-0.593011962693396,3.0303150447307963,-24.14411665130699,1.002384143807441,1.1532253679660087,-0.13558777061235877,0.0043346909149191894,-0.001409006174936527,0.001374872408632638,-0.003919953631858284,-0.01578078227507411,-0.008466941269852929,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753865.0,0.6397794534632049,-0.06288036711429401,0.46530215551049126,1.5812294360411077,0.6256556278330834,-3.1245045720201126,-0.9952445249217654,2.876968283426378,-24.186548365725532,0.9418465223956046,1.1917304482767288,-0.13768018177303154,0.0043346909149191894,-0.001409006174936527,0.001374872408632638,-0.003919953631858284,-0.01578078227507411,-0.008466941269852929,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753919.0,0.6399643685974865,-0.06293643495814498,0.4655234557114078,1.581476916048647,0.6263534035055489,-3.124862035419834,-1.2972920553098342,2.580328182469167,-24.410447256567956,0.8754240731379184,1.2564799021696076,-0.13346887461264487,0.0043346909149191894,-0.001409006174936527,0.001374872408632638,-0.003919953631858284,-0.01578078227507411,-0.008466941269852929,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753975.0,0.6399428420905705,-0.06326731589696001,0.4656448500023705,1.5819178358127024,0.6264590345356797,-3.1256743590092393,-1.2395841520999302,2.23574186273205,-24.803721324558015,0.8504126997215294,1.3335024627827232,-0.11323233391616686,0.0043346909149191894,-0.001409006174936527,0.001374872408632638,-0.003919953631858284,-0.01578078227507411,-0.008466941269852929,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963753994.0,0.6398213619017359,-0.06344609312761201,0.4655160090293827,1.5820601046731806,0.6260416679531016,-3.126178005145465,-0.983244658127508,2.0534015463737356,-25.069059382153576,0.8531362888951103,1.3954634240176715,-0.09332043807303553,0.0043346909149191894,-0.001409006174936527,0.001374872408632638,-0.003919953631858284,-0.01578078227507411,-0.008466941269852929,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754014.0,0.6396065775937831,-0.06349843327928838,0.4653572447590916,1.5818567271525543,0.6252650236067914,-3.126152322647625,-0.6685104343640857,2.0208467108108668,-25.15682245075021,0.878662448648422,1.4157107036426564,-0.08227425074649213,-0.011742683391310035,-0.0006848312554631657,-0.007717143580023227,0.0012915292238719275,0.04217420722298661,0.012724834656578948,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754033.0,0.6394568139660931,-0.06346602862292974,0.46525574455239854,1.581653756117916,0.6247216902415946,-3.1258679211263596,-0.27610173282027606,2.1388523422805914,-25.16509078321058,0.9312141268328716,1.3953829203118224,-0.07690271607438606,-0.011742683391310035,-0.0006848312554631657,-0.007717143580023227,0.0012915292238719275,0.04217420722298661,0.012724834656578948,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754055.0,0.6394233292617993,-0.06342985643703054,0.4651922522671284,1.5816616685474063,0.6246054728376036,-3.1257169707009704,0.2952968651118951,2.7547700951736216,-24.872378675627846,1.0665079508255608,1.2941822993063608,-0.07185297397508998,-0.011742683391310035,-0.0006848312554631657,-0.007717143580023227,0.0012915292238719275,0.04217420722298661,0.012724834656578948,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754075.0,0.6394149241443412,-0.06337081563042549,0.4651535615111054,1.5815841281813743,0.624552468327225,-3.1255639438392686,0.33318352872690266,2.9552195894190727,-24.71792189640028,1.097300110811108,1.246458566457612,-0.07774915297717518,-0.011742683391310035,-0.0006848312554631657,-0.007717143580023227,0.0012915292238719275,0.04217420722298661,0.012724834656578948,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754131.0,0.6395657969986029,-0.06285823160444079,0.4652066812529974,1.5808511455852976,0.6249269051563346,-3.1241867866281923,0.18231324170337337,3.19006736246521,-24.412243749882872,1.1193659748013587,1.168781086299708,-0.09548783042442491,-0.011742683391310035,-0.0006848312554631657,-0.007717143580023227,0.0012915292238719275,0.04217420722298661,0.012724834656578948,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754152.0,0.6396413173668862,-0.06279776056830408,0.465244901765882,1.5808867798358417,0.6251853497716562,-3.124053547611486,-0.12736416297338848,3.2382848026904734,-24.275740827169717,1.0995115031988032,1.1407380452996896,-0.10818015525645983,0.004035909096646141,0.0006819349394902362,0.001695781104061112,0.002140991791252011,-0.014461544511376403,-0.005509899633809344,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754178.0,0.6397621860359975,-0.06287114091518274,0.4652824701602608,1.5812106840396716,0.6256425152823417,-3.1244625191274857,-0.5039019706638559,3.1669687053268976,-24.268639021989866,1.0538747530567787,1.1590576764855527,-0.11141665127371499,0.004035909096646141,0.0006819349394902362,0.001695781104061112,0.002140991791252011,-0.014461544511376403,-0.005509899633809344,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754198.0,0.6398556365918598,-0.06290904011521496,0.46534658354990416,1.5814337489053223,0.6259727419919661,-3.1246977822302258,-0.9214289373287962,2.8630267234634763,-24.41254372078835,0.9693807152201306,1.2175606889682975,-0.11426976395564421,0.004035909096646141,0.0006819349394902362,0.001695781104061112,0.002140991791252011,-0.014461544511376403,-0.005509899633809344,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754218.0,0.6399207827385714,-0.06291136920060197,0.4654303591101328,1.5815065448138022,0.6262033012639603,-3.1247634650658536,-1.4332338411462933,2.155330950534476,-24.80061249226758,0.8379672013171392,1.332896811816961,-0.11612110484613743,0.004035909096646141,0.0006819349394902362,0.001695781104061112,0.002140991791252011,-0.014461544511376403,-0.005509899633809344,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754237.0,0.6399664239330014,-0.0629369860872248,0.4655261398430251,1.5815016598060518,0.626402727224733,-3.124874699084827,-1.4452944620708825,1.9481292066558242,-24.979040546485976,0.8188047727263752,1.3643979664361279,-0.11183383826969713,0.004035909096646141,0.0006819349394902362,0.001695781104061112,0.002140991791252011,-0.014461544511376403,-0.005509899633809344,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754295.0,0.6399161582609031,-0.06331974874121764,0.4656093868640287,1.582009708288581,0.626414565746507,-3.125829965089836,-1.3768813876164594,1.5337023211769654,-25.266134566662416,0.7880082309669498,1.4130047507109258,-0.10653391368460989,-0.0015326345990669186,-0.007425018777717627,0.0005717338441369094,-0.012031628300872281,0.0022719134902510736,-0.008255161535324016,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
1677963754315.0,0.6397799685220449,-0.06347104160511574,0.46547505629252156,1.5820846552742358,0.6259369126794025,-3.1262323071922493,-1.0708215493328348,1.4126722011605921,-25.37165065352056,0.7957156098612186,1.4411077441097362,-0.09922929311541824,-0.0015326345990669186,-0.007425018777717627,0.0005717338441369094,-0.012031628300872281,0.0022719134902510736,-0.008255161535324016,2000.0,2000.0,1000.0,200.0,200.0,200.0,0.7,0.7,0.7,0.7,0.7,0.7
